Date,Return_mkt
2021-01-04,-1.2921676512603375
2021-01-05,0.2556752136179616
2021-01-06,4.2774966612843635
2021-01-07,1.673655333385265
2021-01-08,-0.1412703590568721
2021-01-11,0.2877315291677567
2021-01-12,0.7710857146222548
2021-01-13,-0.1857667378124086
2021-01-14,-0.1424174549254086
2021-01-15,-1.6097581866612467
2021-01-19,0.3950022374258608
2021-01-20,-0.2779354653113554
2021-01-21,-0.6771699478559804
2021-01-22,-0.9873530684091818
2021-01-25,-0.6879712797854355
2021-01-26,-0.9405645032635654
2021-01-27,-3.1604225564663557
2021-01-28,2.01241898502344
2021-01-29,-2.0614228728895765
2021-02-01,0.9123375821810488
2021-02-02,2.4512973272365746
2021-02-03,0.4395141970867962
2021-02-04,1.6937008403273015
2021-02-05,-0.1457978894642265
2021-02-08,0.9690690649918386
2021-02-09,0.2298106083015772
2021-02-10,0.0619508634755607
2021-02-11,-0.0157894540930852
2021-02-12,0.6326979013821242
2021-02-16,1.3384771408910283
2021-02-17,0.359483021670727
2021-02-18,-0.2774268373229013
2021-02-19,0.8005821520041174
2021-02-22,1.2577240192619827
2021-02-23,0.8853560547170708
2021-02-24,2.125301170336623
2021-02-25,-1.912360632096177
2021-02-26,-1.549232365562589
2021-03-01,2.7990796123859463
2021-03-02,-0.1144441323281845
2021-03-03,0.7837724610848561
2021-03-04,-1.0637890661424425
2021-03-05,2.0757280907157964
2021-03-08,1.4244904890039698
2021-03-09,-0.6145142298733667
2021-03-10,1.7000701865424324
2021-03-11,-0.0105926009425078
2021-03-12,1.1036626394093405
2021-03-15,-0.4868522522487322
2021-03-16,-0.8855831892600465
2021-03-17,0.4192113962746728
2021-03-18,0.7481791469623886
2021-03-19,-1.09578523291518
2021-03-22,-1.1465308794650657
2021-03-23,-1.3284985446338642
2021-03-24,0.5481409724762493
2021-03-25,1.422018197989611
2021-03-26,1.6729472364888438
2021-03-29,-0.8582432320808763
2021-03-30,0.5247344690516335
2021-03-31,-0.9044387602801828
2021-04-01,0.9822836914564456
2021-04-05,0.7426421166995371
2021-04-06,-0.2704975202023418
2021-04-07,0.4669031729002916
2021-04-08,0.0501052613411489
2021-04-09,1.113699545194432
2021-04-12,0.2768556562616957
2021-04-13,-0.9140945856282162
2021-04-14,0.706537441592068
2021-04-15,0.4032656390285092
2021-04-16,0.4879139741893512
2021-04-19,-0.1911698263382854
2021-04-20,-1.56549543437191
2021-04-21,1.322959660909676
2021-04-22,-1.0473745815081767
2021-04-23,1.6112763063007642
2021-04-26,0.271144869748662
2021-04-27,0.7647268065082135
2021-04-28,0.3702939689409498
2021-04-29,1.45323156475485
2021-04-30,-1.0837611294802894
2021-05-03,0.5812805941817578
2021-05-04,0.7129211113235429
2021-05-05,0.6946806376308302
2021-05-06,1.401144493895832
2021-05-07,0.502197298022356
2021-05-10,-0.1190802580756456
2021-05-11,-1.5268663251922168
2021-05-12,-1.3697057904121928
2021-05-13,1.6812410319510045
2021-05-14,1.3833700168693157
2021-05-17,0.1654083682704114
2021-05-18,-1.0889587994691452
2021-05-19,-0.574718175626728
2021-05-20,0.1172896265723126
2021-05-21,0.8887894796032981
2021-05-24,0.4553815749136125
2021-05-25,-0.8943264891426043
2021-05-26,0.1777679327994483
2021-05-27,0.9570482708338118
2021-05-28,-0.0074451729388206
2021-06-01,0.4856784775783221
2021-06-02,0.1391116603721995
2021-06-03,0.2051341682121434
2021-06-04,0.0893318948891099
2021-06-07,-0.6949900254608917
2021-06-08,-0.1096904879452623
2021-06-09,-1.046219381229774
2021-06-10,-0.9667214199293752
2021-06-11,0.4239263417806311
2021-06-14,-0.8906585355739879
2021-06-15,0.2504315814130293
2021-06-16,-0.1987939618286601
2021-06-17,-2.5061588381176607
2021-06-18,-2.262067257729217
2021-06-21,2.316975917346687
2021-06-22,0.1669231643292987
2021-06-23,0.0928174327817745
2021-06-24,1.056595476181556
2021-06-25,1.2924208152572685
2021-06-28,-0.9143439027897836
2021-06-29,-0.3320846981127696
2021-06-30,0.4161100665676225
2021-07-01,0.8469962817351179
2021-07-02,0.0564997650710602
2021-07-06,-1.3995231734781146
2021-07-07,-0.0054770423744412
2021-07-08,-1.8037848781366304
2021-07-09,2.5096726094655
2021-07-12,1.023744617407077
2021-07-13,-0.6533982838908903
2021-07-14,-0.3760285268908573
2021-07-15,0.4232308769098276
2021-07-16,-1.2915903876269772
2021-07-19,-3.1175625863200676
2021-07-20,2.2611618947639207
2021-07-21,1.5579382190710167
2021-07-22,-0.849386716928057
2021-07-23,0.366218736700748
2021-07-26,0.4756200987011518
2021-07-27,0.0174172682094725
2021-07-28,-0.4457400424706624
2021-07-29,1.0688458617236152
2021-07-30,-0.6822130828925393
2021-08-02,-0.2889810085589351
2021-08-03,0.8834515273204825
2021-08-04,-0.674550233696645
2021-08-05,0.629738471264069
2021-08-06,1.9098622802962304
2021-08-09,0.1323325878871221
2021-08-10,0.8918949675635884
2021-08-11,0.7379883848454228
2021-08-12,0.038130404142524
2021-08-13,-0.5899305943154362
2021-08-16,-0.0453911857870805
2021-08-17,-0.5726057980189967
2021-08-18,-1.108528965941301
2021-08-19,-0.5295231274103542
2021-08-20,0.5161707538366418
2021-08-23,0.6674221964055732
2021-08-24,0.707436733460686
2021-08-25,0.9006460195263376
2021-08-26,-0.6385394893233794
2021-08-27,1.233672475870228
2021-08-30,-1.3804644060341602
2021-08-31,-0.1908188613923983
2021-09-01,-0.5251388463135472
2021-09-02,0.3497079560490843
2021-09-03,-0.5537422213081967
2021-09-07,-0.3303326244611828
2021-09-08,-0.3846638174176674
2021-09-09,0.2463924298133868
2021-09-10,-1.07822299367777
2021-09-13,1.3393116825511946
2021-09-14,-1.4353133816163
2021-09-15,0.984642848416463
2021-09-16,-0.2140242642505484
2021-09-17,-0.3164752975493662
2021-09-20,-2.1532578091755843
2021-09-21,-0.2453365701280386
2021-09-22,1.416387176187605
2021-09-23,2.3697060402762538
2021-09-24,0.544805028986133
2021-09-27,1.3123040994294817
2021-09-28,-1.414419968142575
2021-09-29,0.0736571145833079
2021-09-30,-1.8032512616638905
2021-10-01,1.6478651376682578
2021-10-04,-0.953084729514839
2021-10-05,1.612423399099974
2021-10-06,0.2282470886339992
2021-10-07,0.8399287394565227
2021-10-08,0.5584013288787844
2021-10-11,-1.1214826791388184
2021-10-12,-0.3292877007752278
2021-10-13,-0.6829496194757251
2021-10-14,1.904215857927697
2021-10-15,1.8119992216363563
2021-10-18,-0.0190278520244063
2021-10-19,0.8199016234068626
2021-10-20,1.1411411123783293
2021-10-21,-0.1371369025828263
2021-10-22,1.262339737705246
2021-10-25,-0.0714696419385549
2021-10-26,0.1304553675961871
2021-10-27,-1.95885861660686
2021-10-28,0.9854858608780592
2021-10-29,-0.2282381232086843
2021-11-01,0.0708986861938744
2021-11-02,-0.0450244863026736
2021-11-03,0.5698790619445967
2021-11-04,-1.2209297493619733
2021-11-05,0.3480890375600421
2021-11-08,0.6859419943815812
2021-11-09,-0.5974109478815386
2021-11-10,0.1276026552190413
2021-11-11,0.2063138961290658
2021-11-12,0.33177241900409
2021-11-15,-0.2701320624214075
2021-11-16,-0.1204737498425618
2021-11-17,-1.1473627166136886
2021-11-18,-0.622971024429837
2021-11-19,-1.421756795700803
2021-11-22,0.8864930946336698
2021-11-23,1.7698645766005343
2021-11-24,0.0084351510799479
2021-11-26,-3.4824644053448126
2021-11-29,0.3107521002155217
2021-11-30,-2.4108169486641153
2021-12-01,-0.9353824432841952
2021-12-02,2.668739769157681
2021-12-03,-1.088628250316038
2021-12-06,1.7337115737169286
2021-12-07,1.6157458408500858
2021-12-08,-0.2495428776475644
2021-12-09,0.0838159886563993
2021-12-10,0.3082170768110682
2021-12-13,-1.1241088322253745
2021-12-14,0.5918063718860294
2021-12-15,0.619815441761149
2021-12-16,1.267858961835696
2021-12-17,-2.070577918462837
2021-12-20,-1.9093924591658
2021-12-21,2.0408354197448633
2021-12-22,0.7171797331091485
2021-12-23,0.5833646914843946
2021-12-27,0.8407085533251943
2021-12-28,0.1761939897012656
2021-12-29,0.0210505376903024
2021-12-30,-0.1957469357260135
2021-12-31,-0.2400035740934436
2022-01-03,1.6511484885609344
2022-01-04,2.057586640116838
2022-01-05,-0.9766822688536528
2022-01-06,0.49080303097263
2022-01-07,0.755511834667464
2022-01-10,-0.0208330717040739
2022-01-11,0.939435352827956
2022-01-12,0.0455198323357572
2022-01-13,-0.2352515874327806
2022-01-14,-0.7567301493587001
2022-01-18,-2.2141817184817816
2022-01-19,-1.422719760033201
2022-01-20,-0.3110641001947254
2022-01-21,-1.9002329924171983
2022-01-24,0.1035646833861469
2022-01-25,0.2817752036967713
2022-01-26,0.4118807376199621
2022-01-27,-0.5354243937197244
2022-01-28,1.772678946330299
2022-01-31,0.7898357547592803
2022-02-01,1.1797346278516343
2022-02-02,0.7933568272553001
2022-02-03,-0.7651853084136221
2022-02-04,1.2087094858597278
2022-02-07,0.3174207665629752
2022-02-08,1.4692488871426967
2022-02-09,0.6542198091812882
2022-02-10,-1.0802316139508088
2022-02-11,-1.472562613620915
2022-02-14,-0.8796023859901545
2022-02-15,1.3322304916858407
2022-02-16,0.1108908118784651
2022-02-17,-2.500333480641043
2022-02-18,-0.2625343257431261
2022-02-22,-0.5284146976307249
2022-02-23,-1.641164389212612
2022-02-24,-1.0630018968885733
2022-02-25,3.0644447933067567
2022-02-28,-1.5168918828505182
2022-03-01,-3.4743100187294305
2022-03-02,2.286187324926525
2022-03-03,-0.3200762267154411
2022-03-04,-1.6356200502919849
2022-03-07,-3.688681046593651
2022-03-08,-0.708026583004437
2022-03-09,3.5911481252333513
2022-03-10,-0.4501528618699202
2022-03-11,-0.7584739763318246
2022-03-14,1.277245807182402
2022-03-15,1.3817929537726277
2022-03-16,2.667310987766323
2022-03-17,1.1861423276392284
2022-03-18,0.1609087047823332
2022-03-21,-0.1540738747015127
2022-03-22,1.3633848443519092
2022-03-23,-1.7725484841777284
2022-03-24,1.0142402941941655
2022-03-25,1.0393152575352995
2022-03-28,-0.3266968958627285
2022-03-29,0.5127220857265737
2022-03-30,-0.44866371162237
2022-03-31,-2.392321798647743
2022-04-01,0.0793092033783882
2022-04-04,-0.435387899364397
2022-04-05,-0.4401334120886011
2022-04-06,-0.3657759333870809
2022-04-07,-0.0492936164464276
2022-04-08,1.0677448687438058
2022-04-11,-0.6723389875895726
2022-04-12,-0.9127550833844512
2022-04-13,0.2769230075401065
2022-04-14,-0.6863019189752674
2022-04-18,0.3994292591495506
2022-04-19,1.2989175763633576
2022-04-20,0.9040598138789212
2022-04-21,-1.4281231731519484
2022-04-22,-3.232520325351686
2022-04-25,0.1904259183358826
2022-04-26,-2.4337370793139064
2022-04-27,0.3355278093168818
2022-04-28,1.7105617837696574
2022-04-29,-3.5134940304573186
2022-05-02,-0.0526402512426034
2022-05-03,1.081747055826833
2022-05-04,2.9350351156324948
2022-05-05,-2.8005681715324675
2022-05-06,-0.4594051434688086
2022-05-09,-2.582129658606416
2022-05-10,-0.7307061397110478
2022-05-11,-0.7923904646046089
2022-05-12,-0.8769852322834811
2022-05-13,1.4411926103208743
2022-05-16,-0.4642504981377022
2022-05-17,2.476010927576334
2022-05-18,-2.885275689355119
2022-05-19,-0.5088385365838484
2022-05-20,0.1103995697826568
2022-05-23,3.0435986222898084
2022-05-24,-0.078984205229033
2022-05-25,0.8278548451387733
2022-05-26,2.0729859794052685
2022-05-27,1.5999549658272787
2022-05-31,-0.4136093292036293
2022-06-01,-1.3235069224047622
2022-06-02,1.099228836650803
2022-06-03,-1.476341646036528
2022-06-06,0.4273209149590475
2022-06-07,0.7700408291623734
2022-06-08,-1.4572243840008376
2022-06-09,-2.5138284718886563
2022-06-10,-3.3761935571618475
2022-06-13,-3.143718499567397
2022-06-14,-0.8794458917545048
2022-06-15,1.152696820464033
2022-06-16,-2.4227878706679937
2022-06-17,0.0420222552737922
2022-06-21,2.7327575400310575
2022-06-22,-0.0209434011430021
2022-06-23,-0.1983254518675352
2022-06-24,3.0669939959145203
2022-06-27,-0.0313940571606458
2022-06-28,-0.7227443294754837
2022-06-29,-0.2497110891599376
2022-06-30,-1.0725491826533362
2022-07-01,1.2989646922055065
2022-07-05,-0.7133784434594771
2022-07-06,0.0200893406385073
2022-07-07,1.2792093970118112
2022-07-08,-0.0488557464508319
2022-07-11,-0.7043545416879631
2022-07-12,-0.4948172663318259
2022-07-13,-1.1585538478453272
2022-07-14,-1.656345996083981
2022-07-15,3.9018999956007048
2022-07-18,-0.662641199794314
2022-07-19,2.970665638249206
2022-07-20,-0.2362097121953454
2022-07-21,0.7633007585218284
2022-07-22,-0.4081465732614803
2022-07-25,0.8123803486963626
2022-07-26,-1.1817754582508069
2022-07-27,1.2655154086216716
2022-07-28,0.7758896619410679
2022-07-29,1.1020284179119662
2022-08-01,-0.8659700382734798
2022-08-02,-0.9144894986241504
2022-08-03,1.4585555317249972
2022-08-04,-0.381414312691706
2022-08-05,0.8321894050759915
2022-08-08,-0.3396776776773521
2022-08-09,0.4452622905099754
2022-08-10,1.8916271686135733
2022-08-11,0.8475720143395603
2022-08-12,1.640599455997138
2022-08-15,0.167285137336074
2022-08-16,0.5543606017426579
2022-08-17,-0.5397046266999339
2022-08-18,0.1733260400351968
2022-08-19,-1.477156099568416
2022-08-22,-2.0306748773664363
2022-08-23,-0.626309890895942
2022-08-24,0.3788137794174324
2022-08-25,1.401846490338958
2022-08-26,-2.952749071809714
2022-08-29,-0.557047203895053
2022-08-30,-0.4707360922348064
2022-08-31,-0.8527756723144412
2022-09-01,0.4767888491270505
2022-09-02,-0.7937481579239237
2022-09-06,-0.2564822761976694
2022-09-07,1.7173658090927495
2022-09-08,1.6590005819678098
2022-09-09,0.7571526306348998
2022-09-12,0.9282042967645512
2022-09-13,-3.741960511403154
2022-09-14,-0.2560595966580466
2022-09-15,0.6928666176130007
2022-09-16,-0.8211610157812598
2022-09-19,1.0043988839154694
2022-09-20,-1.1447710013630068
2022-09-21,-2.208296539120277
2022-09-22,-1.1905654819187914
2022-09-23,-1.6459449629462783
2022-09-26,-1.6120484259354124
2022-09-27,-0.353449913161614
2022-09-28,1.7760016731901458
2022-09-29,-1.2669040826132154
2022-09-30,-0.9958055898410776
2022-10-03,2.643274269967077
2022-10-04,3.4337654911654423
2022-10-05,-0.5076586215609696
2022-10-06,-1.431846201424105
2022-10-07,-2.1915027716512054
2022-10-10,-0.5797730663855111
2022-10-11,-1.1913943896544057
2022-10-12,-0.1897986300414916
2022-10-13,3.868809141146541
2022-10-14,-1.1220642408120869
2022-10-17,2.251111101771469
2022-10-18,1.555267681662184
2022-10-19,-1.4296573640442087
2022-10-20,-1.174178169618345
2022-10-21,2.891724995187981
2022-10-24,1.2134493386425782
2022-10-25,1.0364293488881002
2022-10-26,0.5859758059171661
2022-10-27,0.5057185148288655
2022-10-28,2.2612095289679144
2022-10-31,-0.4191494323616334
2022-11-01,0.4343497309055734
2022-11-02,-1.2277308223775227
2022-11-03,-1.031877958313564
2022-11-04,1.5592506804816668
2022-11-07,1.0475372477628513
2022-11-08,0.6400825711728285
2022-11-09,-1.8557724233406283
2022-11-10,4.286877651532722
2022-11-11,0.0064373498628257
2022-11-14,-1.3597616178671097
2022-11-15,-0.0890332246411394
2022-11-16,-0.2093375669424638
2022-11-17,-0.2515331838211871
2022-11-18,1.0512222657447297
2022-11-21,-0.1814144603103155
2022-11-22,1.1128505393960109
2022-11-23,0.4658687896766942
2022-11-25,0.5702541468237614
2022-11-28,-1.703187439344707
2022-11-29,0.5353649513326041
2022-11-30,2.072945494930235
2022-12-01,-0.850644664833163
2022-12-02,-0.3703192848267637
2022-12-05,-2.057383639098698
2022-12-06,-0.8688252849948942
2022-12-07,-0.2065030733498502
2022-12-08,0.3084335175550203
2022-12-09,-0.4433721453914286
2022-12-12,1.4021264222749623
2022-12-13,-0.1863849991247822
2022-12-14,-0.9483630715061668
2022-12-15,-1.9854607609834984
2022-12-16,-0.6663464356606136
2022-12-19,-0.1540863761893348
2022-12-20,0.2091018788103385
2022-12-21,1.5431801547453243
2022-12-22,-0.8017083271507494
2022-12-23,0.5960432649780543
2022-12-27,0.1171219126338518
2022-12-28,-0.4366160969653864
2022-12-29,1.1413854959879308
2022-12-30,-0.1263726677864187
2023-01-03,-0.0212129321064627
2023-01-04,0.9519173114197452
2023-01-05,-1.0387896098728169
2023-01-06,2.0224338919148
2023-01-09,-0.2781526915826041
2023-01-10,0.3989131564148126
2023-01-11,0.8981961519863239
2023-01-12,0.3486436951765244
2023-01-13,0.4659009747054683
2023-01-17,-0.671123439862741
2023-01-18,-1.9169127114692937
2023-01-19,-0.7929710280769601
2023-01-20,1.4583094930082423
2023-01-23,0.948127886955478
2023-01-24,0.2815863404749214
2023-01-25,0.7575150637418461
2023-01-26,0.3109474692314803
2023-01-27,-0.1427954139912153
2023-01-30,-0.331680927441545
2023-01-31,1.423165077853645
2023-02-01,0.0967727456908884
2023-02-02,-0.6349052545934901
2023-02-03,0.0893031045362483
2023-02-06,0.0062630695864053
2023-02-07,0.9803187364899306
2023-02-08,-0.2708893668950412
2023-02-09,-0.8943550846638384
2023-02-10,0.5203611063178742
2023-02-13,0.9330177401864532
2023-02-14,-0.3387618271165396
2023-02-15,0.0026430509705734
2023-02-16,-0.8295173077441498
2023-02-17,0.1940242593236637
2023-02-21,-1.932304100977634
2023-02-22,-0.2264305125302759
2023-02-23,0.1992871074717078
2023-02-24,-0.0668452699544947
2023-02-27,-0.0395971465916919
2023-02-28,-0.070340025543343
2023-03-01,-0.3592078059401979
2023-03-02,-0.4384932494786484
2023-03-03,1.4106162304428198
2023-03-06,0.091862606657139
2023-03-07,-2.3907703871773616
2023-03-08,-0.5016169882545124
2023-03-09,-3.628102845706086
2023-03-10,-1.5644494106217373
2023-03-13,-3.2256581441272623
2023-03-14,1.9272410758254952
2023-03-15,-2.340304588917702
2023-03-16,1.66844808212942
2023-03-17,-2.7268430394602685
2023-03-20,1.3698850534113365
2023-03-21,2.434972821739831
2023-03-22,-2.3902525731005175
2023-03-23,-1.0045568405817715
2023-03-24,0.0604173678870075
2023-03-27,1.701306739487579
2023-03-28,-0.3579020414663896
2023-03-29,1.1204570782857448
2023-03-30,-0.2390258214029518
2023-03-31,0.985834615330127
2023-04-03,0.7054180679223768
2023-04-04,-1.125142886496173
2023-04-05,0.5322145565970187
2023-04-06,0.4976198765108328
2023-04-10,0.4154121971417777
2023-04-11,1.0061062712694806
2023-04-12,-0.2598058634910253
2023-04-13,0.6758161339056847
2023-04-14,0.8433171181222505
2023-04-17,0.916416609010122
2023-04-18,0.190426534327825
2023-04-19,-0.0986899128773676
2023-04-20,-0.398629266375276
2023-04-21,-0.5558546364846328
2023-04-24,-0.0132245473212974
2023-04-25,-1.6375777260771651
2023-04-26,-1.007651026517408
2023-04-27,1.722759244818298
2023-04-28,1.0514183594111528
2023-05-01,-0.1281775468871265
2023-05-02,-2.1727240684030056
2023-05-03,-1.2725139663539686
2023-05-04,-1.2826099754432423
2023-05-05,2.3395279147997248
2023-05-08,0.1480246411843258
2023-05-09,-0.2156206110175118
2023-05-10,-0.625420089400151
2023-05-11,-0.2368761186033057
2023-05-12,-0.3755809125819296
2023-05-15,0.8183896868610523
2023-05-16,-1.0219100510006838
2023-05-17,2.3899085621536
2023-05-18,0.3714669524272075
2023-05-19,-0.5561686390239681
2023-05-22,0.2554123025742967
2023-05-23,-0.777805798860243
2023-05-24,-1.1709998649556423
2023-05-25,0.0604141122994236
2023-05-26,0.7281990939711639
2023-05-30,-0.0307568486421884
2023-05-31,-0.9243592191333524
2023-06-01,1.1801568562950349
2023-06-02,2.247592375004892
2023-06-05,-0.5811540461307964
2023-06-06,1.123159495037597
2023-06-07,0.4146277359784763
2023-06-08,0.0559185423914446
2023-06-09,0.1401750757311076
2023-06-12,-0.1132613832582691
2023-06-13,0.647604291657454
2023-06-14,-1.477541534379295
2023-06-15,1.3197874451009783
2023-06-16,-0.5667826056831381
2023-06-20,-0.4463851332972315
2023-06-21,0.0170308199427749
2023-06-22,-0.8222071285696427
2023-06-23,-0.4779818963403729
2023-06-26,0.1238052061721057
2023-06-27,0.8157798977578976
2023-06-28,-0.4314956957481198
2023-06-29,1.6434142005997627
2023-06-30,0.7210005522272416
2023-07-03,0.6296885160780424
2023-07-05,-0.5170685849182651
2023-07-06,-1.002047337471639
2023-07-07,0.1139557135443571
2023-07-10,0.2910981243695411
2023-07-11,1.1888547703741417
2023-07-12,0.1979535498418524
2023-07-13,0.1892353621092824
2023-07-14,0.1505580540820036
2023-07-17,1.0228243287868788
2023-07-18,1.7968828182114345
2023-07-19,0.7744806491668569
2023-07-20,0.8207066216286231
2023-07-21,-0.2924190092995321
2023-07-24,1.0046076614217678
2023-07-25,-0.7733692497513556
2023-07-26,0.6397590657646756
2023-07-27,-0.9663419921330746
2023-07-28,0.1423798829799797
2023-07-31,0.4264645512866836
2023-08-01,-0.2788383030917623
2023-08-02,-0.6490683174050923
2023-08-03,0.444810744228828
2023-08-04,-0.462512892038746
2023-08-07,1.349525060465495
2023-08-08,-0.907335674310578
2023-08-09,-0.9695118592350612
2023-08-10,0.0936766509359087
2023-08-11,0.333292447175646
2023-08-14,-0.2875857405170394
2023-08-15,-1.7171586701653112
2023-08-16,-0.2904064826538312
2023-08-17,-0.7257476646095776
2023-08-18,-0.0123949892758455
2023-08-21,-0.0839927253068778
2023-08-22,-1.2899538386904337
2023-08-23,0.6835537897339278
2023-08-24,-0.0742879779166767
2023-08-25,0.1751965956684204
2023-08-28,0.652324981549309
2023-08-29,0.8566062033974854
2023-08-30,-0.0403721047659272
2023-08-31,-0.6851578918188572
2023-09-01,0.6668408520576601
2023-09-05,-0.6971905833359296
2023-09-06,-0.4172007384819511
2023-09-07,5.100552240031118e-05
2023-09-08,0.322313153535146
2023-09-11,0.3255533600375233
2023-09-12,0.9570051405487398
2023-09-13,-0.1960806483750328
2023-09-14,1.1453130581347684
2023-09-15,-0.3773411520435168
2023-09-18,0.1249137325777639
2023-09-19,-0.2566036297276187
2023-09-20,-0.2720981251399299
2023-09-21,-0.9698192839290544
2023-09-22,-0.6335962098930448
2023-09-25,0.3728986918856943
2023-09-26,-1.3435091386098663
2023-09-27,-0.1178478288897048
2023-09-28,0.7318117805974732
2023-09-29,-0.840715679189768
2023-10-02,-0.7350463360875646
2023-10-03,-1.5844843696641284
2023-10-04,0.5433162966800417
2023-10-05,0.5812738169257704
2023-10-06,0.98250788571091
2023-10-09,0.086302537409122
2023-10-10,0.675082026896314
2023-10-11,0.097483930012902
2023-10-12,-0.4300720964417311
2023-10-13,0.6444784189266127
2023-10-16,1.01013936108164
2023-10-17,0.510435896303685
2023-10-18,-1.5719857340719992
2023-10-19,-0.9691135213104048
2023-10-20,-1.66160881998703
2023-10-23,-0.8708583398174168
2023-10-24,0.4914818881088706
2023-10-25,-0.0830984859778161
2023-10-26,-0.0887775940370577
2023-10-27,-1.7983244848331978
2023-10-30,1.6401592712926254
2023-10-31,1.1650299273261484
2023-11-01,0.1550359128902534
2023-11-02,2.190002650579036
2023-11-03,1.1284361869219643
2023-11-06,-0.2183644588811978
2023-11-07,-0.1491424578353772
2023-11-08,-0.0312142226861645
2023-11-09,-0.3496077019154159
2023-11-10,0.9965010572602108
2023-11-13,-0.0768660053543712
2023-11-14,1.8275292851056195
2023-11-15,0.5018646820160262
2023-11-16,0.3038234360612981
2023-11-17,0.4614569872101596
2023-11-20,0.2135918309231318
2023-11-21,-0.0343593293345832
2023-11-22,0.4294036941240728
2023-11-24,0.3869167563066735
2023-11-27,-0.4283947637655485
2023-11-28,-0.1312315110347251
2023-11-29,0.4140183267994579
2023-11-30,1.3806235731272405
2023-12-01,0.7689524820961258
2023-12-04,0.0445217190322039
2023-12-05,-0.4929249615365531
2023-12-06,-0.4816549119217498
2023-12-07,0.5186312292030874
2023-12-08,0.6615720266447864
2023-12-11,0.7046176250619223
2023-12-12,0.5724773896643444
2023-12-13,1.604679851201524
2023-12-14,1.217097990766106
2023-12-15,-0.4542249396178722
2023-12-18,-0.0158121139070732
2023-12-19,0.700566686822956
2023-12-20,-1.7427929830666875
2023-12-21,0.7550901258161677
2023-12-22,0.2627365218935638
2023-12-26,0.4337745929043763
2023-12-27,0.2835834736431831
2023-12-28,0.3560596065586787
2023-12-29,-0.2058640056892594
